GameID,DateTime_ET,Visitor,Visitor PTS,Home,Home PTS,Winner,Kalshi Odds (Visitor win),Kalshi Odds (Home win)
KXNBAGAME-25DEC28GSWTOR-TOR,2025-12-28 15:30:00,Golden State Warriors,127,Toronto Raptors,141,Toronto Raptors,0.62,0.38
KXNBAGAME-25DEC28BOSPOR-POR,2025-12-28 18:00:00,Boston Celtics,108,Portland Trail Blazers,114,Portland Trail Blazers,0.69,0.31
KXNBAGAME-25DEC28MEMWAS-WAS,2025-12-28 18:00:00,Memphis Grizzlies,112,Washington Wizards,116,Washington Wizards,0.71,0.29
KXNBAGAME-25DEC28DETLAC-LAC,2025-12-28 21:00:00,Detroit Pistons,99,Los Angeles Clippers,112,Los Angeles Clippers,0.61,0.39
KXNBAGAME-25DEC28SACLAL-LAL,2025-12-28 21:30:00,Sacramento Kings,101,Los Angeles Lakers,125,Los Angeles Lakers,0.18999999999999995,0.81
KXNBAGAME-25DEC29MILCHA-CHA,2025-12-29 19:00:00,Milwaukee Bucks,123,Charlotte Hornets,113,Milwaukee Bucks,0.5700000000000001,0.43
KXNBAGAME-25DEC29PHXWAS-WAS,2025-12-29 19:00:00,Phoenix Suns,115,Washington Wizards,101,Phoenix Suns,0.78,0.22
KXNBAGAME-25DEC29GSWBKN-BKN,2025-12-29 19:30:00,Golden State Warriors,120,Brooklyn Nets,107,Golden State Warriors,0.65,0.35
KXNBAGAME-25DEC29DENMIA-MIA,2025-12-29 19:30:00,Denver Nuggets,123,Miami Heat,147,Miami Heat,0.52,0.48
KXNBAGAME-25DEC29ORLTOR-TOR,2025-12-29 19:30:00,Orlando Magic,106,Toronto Raptors,107,Toronto Raptors,0.51,0.49
KXNBAGAME-25DEC29MINCHI-CHI,2025-12-29 20:00:00,Minnesota Timberwolves,136,Chicago Bulls,101,Minnesota Timberwolves,0.65,0.35
KXNBAGAME-25DEC29INDHOU-HOU,2025-12-29 20:00:00,Indiana Pacers,119,Houston Rockets,126,Houston Rockets,0.15000000000000002,0.85
KXNBAGAME-25DEC29NYKNOP-NOP,2025-12-29 20:00:00,New York Knicks,130,New Orleans Pelicans,125,New York Knicks,0.74,0.26
KXNBAGAME-25DEC29ATLOKC-OKC,2025-12-29 20:00:00,Atlanta Hawks,129,Oklahoma City Thunder,140,Oklahoma City Thunder,0.08999999999999997,0.91
KXNBAGAME-25DEC29CLESAS-SAS,2025-12-29 20:00:00,Cleveland Cavaliers,113,San Antonio Spurs,101,Cleveland Cavaliers,0.4,0.6
KXNBAGAME-25DEC29DALPOR-POR,2025-12-29 22:30:00,Dallas Mavericks,122,Portland Trail Blazers,125,Portland Trail Blazers,0.43000000000000005,0.57
KXNBAGAME-25DEC30PHIMEM-MEM,2025-12-30 20:00:00,Philadelphia 76ers,139,Memphis Grizzlies,136,Philadelphia 76ers,0.52,0.48
KXNBAGAME-25DEC30BOSUTA-UTA,2025-12-30 21:00:00,Boston Celtics,129,Utah Jazz,119,Boston Celtics,0.71,0.29
KXNBAGAME-25DEC30DETLAL-LAL,2025-12-30 22:30:00,Detroit Pistons,128,Los Angeles Lakers,106,Detroit Pistons,0.56,0.44
KXNBAGAME-25DEC30SACLAC-LAC,2025-12-30 23:00:00,Sacramento Kings,90,Los Angeles Clippers,131,Los Angeles Clippers,0.21999999999999997,0.78
KXNBAGAME-25DEC31GSWCHA-CHA,2025-12-31 13:00:00,Golden State Warriors,132,Charlotte Hornets,125,Golden State Warriors,0.72,0.28
KXNBAGAME-25DEC31MINATL-ATL,2025-12-31 15:00:00,Minnesota Timberwolves,102,Atlanta Hawks,126,Atlanta Hawks,0.65,0.35
KXNBAGAME-25DEC31ORLIND-IND,2025-12-31 15:00:00,Orlando Magic,112,Indiana Pacers,110,Orlando Magic,0.62,0.38
KXNBAGAME-25DEC31PHXCLE-CLE,2025-12-31 15:30:00,Phoenix Suns,113,Cleveland Cavaliers,129,Cleveland Cavaliers,0.30000000000000004,0.7
KXNBAGAME-25DEC31NOPCHI-CHI,2025-12-31 19:00:00,New Orleans Pelicans,118,Chicago Bulls,134,Chicago Bulls,0.45999999999999996,0.54
KXNBAGAME-25DEC31NYKSAS-SAS,2025-12-31 19:00:00,New York Knicks,132,San Antonio Spurs,134,San Antonio Spurs,0.39,0.61
KXNBAGAME-25DEC31DENTOR-TOR,2025-12-31 19:30:00,Denver Nuggets,106,Toronto Raptors,103,Denver Nuggets,0.29000000000000004,0.71
KXNBAGAME-25DEC31WASMIL-MIL,2025-12-31 20:00:00,Washington Wizards,114,Milwaukee Bucks,113,Washington Wizards,0.18000000000000005,0.82
KXNBAGAME-25DEC31POROKC-OKC,2025-12-31 20:00:00,Portland Trail Blazers,95,Oklahoma City Thunder,124,Oklahoma City Thunder,0.10999999999999999,0.89
KXNBAGAME-26JAN01HOUBKN-BKN,2026-01-01 18:00:00,Houston Rockets,120,Brooklyn Nets,96,Houston Rockets,0.8200000000000001,0.18
KXNBAGAME-26JAN01MIADET-DET,2026-01-01 19:00:00,Miami Heat,118,Detroit Pistons,112,Miami Heat,0.36,0.64
KXNBAGAME-26JAN01PHIDAL-DAL,2026-01-01 20:30:00,Philadelphia 76ers,123,Dallas Mavericks,108,Philadelphia 76ers,0.55,0.45
KXNBAGAME-26JAN01BOSSAC-SAC,2026-01-01 22:00:00,Boston Celtics,120,Sacramento Kings,106,Boston Celtics,0.79,0.21
KXNBAGAME-26JAN01UTALAC-LAC,2026-01-01 22:30:00,Utah Jazz,101,Los Angeles Clippers,118,Los Angeles Clippers,0.14,0.86
KXNBAGAME-26JAN02SASIND-IND,2026-01-02 19:00:00,San Antonio Spurs,123,Indiana Pacers,113,San Antonio Spurs,0.6599999999999999,0.34
KXNBAGAME-26JAN02BKNWAS-WAS,2026-01-02 19:00:00,Brooklyn Nets,99,Washington Wizards,119,Washington Wizards,0.42000000000000004,0.58
KXNBAGAME-26JAN02DENCLE-CLE,2026-01-02 19:30:00,Denver Nuggets,108,Cleveland Cavaliers,113,Cleveland Cavaliers,0.14,0.86
KXNBAGAME-26JAN02ATLNYK-NYK,2026-01-02 19:30:00,Atlanta Hawks,111,New York Knicks,99,Atlanta Hawks,0.37,0.63
KXNBAGAME-26JAN02ORLCHI-CHI,2026-01-02 20:00:00,Orlando Magic,114,Chicago Bulls,121,Chicago Bulls,0.64,0.36
KXNBAGAME-26JAN02CHAMIL-MIL,2026-01-02 20:00:00,Charlotte Hornets,121,Milwaukee Bucks,122,Milwaukee Bucks,0.31999999999999995,0.68
KXNBAGAME-26JAN02PORNOP-NOP,2026-01-02 20:00:00,Portland Trail Blazers,122,New Orleans Pelicans,109,Portland Trail Blazers,0.5900000000000001,0.41
KXNBAGAME-26JAN02SACPHX-PHX,2026-01-02 21:00:00,Sacramento Kings,102,Phoenix Suns,129,Phoenix Suns,0.14,0.86
KXNBAGAME-26JAN02OKCGSW-GSW,2026-01-02 22:00:00,Oklahoma City Thunder,131,Golden State Warriors,94,Oklahoma City Thunder,0.85,0.15
KXNBAGAME-26JAN02MEMLAL-LAL,2026-01-02 22:30:00,Memphis Grizzlies,121,Los Angeles Lakers,128,Los Angeles Lakers,0.33999999999999997,0.66
KXNBAGAME-26JAN03MINMIA-MIA,2026-01-03 17:00:00,Minnesota Timberwolves,125,Miami Heat,115,Minnesota Timberwolves,0.55,0.45
KXNBAGAME-26JAN03PHINYK-NYK,2026-01-03 19:30:00,Philadelphia 76ers,130,New York Knicks,119,Philadelphia 76ers,0.38,0.62
KXNBAGAME-26JAN03ATLTOR-TOR,2026-01-03 19:30:00,Atlanta Hawks,117,Toronto Raptors,134,Toronto Raptors,0.35,0.65
KXNBAGAME-26JAN03CHACHI-CHI,2026-01-03 20:00:00,Charlotte Hornets,112,Chicago Bulls,99,Charlotte Hornets,0.45999999999999996,0.54
KXNBAGAME-26JAN03PORSAS-SAS,2026-01-03 20:00:00,Portland Trail Blazers,115,San Antonio Spurs,110,Portland Trail Blazers,0.25,0.75
KXNBAGAME-26JAN03HOUDAL-DAL,2026-01-03 20:30:00,Houston Rockets,104,Dallas Mavericks,110,Dallas Mavericks,0.74,0.26
KXNBAGAME-26JAN03UTAGSW-GSW,2026-01-03 22:00:00,Utah Jazz,114,Golden State Warriors,123,Golden State Warriors,0.17000000000000004,0.83
KXNBAGAME-26JAN03BOSLAC-LAC,2026-01-03 22:30:00,Boston Celtics,146,Los Angeles Clippers,115,Boston Celtics,0.44999999999999996,0.55
KXNBAGAME-26JAN04DETCLE-CLE,2026-01-04 14:00:00,Detroit Pistons,114,Cleveland Cavaliers,110,Detroit Pistons,0.41000000000000003,0.59
KXNBAGAME-26JAN04INDORL-ORL,2026-01-04 15:00:00,Indiana Pacers,127,Orlando Magic,135,Orlando Magic,0.29000000000000004,0.71
KXNBAGAME-26JAN04DENBKN-BKN,2026-01-04 15:30:00,Denver Nuggets,115,Brooklyn Nets,127,Brooklyn Nets,0.56,0.44
KXNBAGAME-26JAN04NOPMIA-MIA,2026-01-04 18:00:00,New Orleans Pelicans,106,Miami Heat,125,Miami Heat,0.26,0.74
KXNBAGAME-26JAN04MINWAS-WAS,2026-01-04 18:00:00,Minnesota Timberwolves,141,Washington Wizards,115,Minnesota Timberwolves,0.77,0.23
KXNBAGAME-26JAN04OKCPHX-PHX,2026-01-04 20:00:00,Oklahoma City Thunder,105,Phoenix Suns,108,Phoenix Suns,0.77,0.23
KXNBAGAME-26JAN04MILSAC-SAC,2026-01-04 21:00:00,Milwaukee Bucks,115,Sacramento Kings,98,Milwaukee Bucks,0.6799999999999999,0.32
KXNBAGAME-26JAN04MEMLAL-LAL,2026-01-04 21:30:00,Memphis Grizzlies,114,Los Angeles Lakers,120,Los Angeles Lakers,0.32999999999999996,0.67
KXNBAGAME-26JAN05NYKDET-DET,2026-01-05 19:00:00,New York Knicks,90,Detroit Pistons,121,Detroit Pistons,0.52,0.48
KXNBAGAME-26JAN05CHIBOS-BOS,2026-01-05 19:30:00,Chicago Bulls,101,Boston Celtics,115,Boston Celtics,0.18999999999999995,0.81
KXNBAGAME-26JAN05ATLTOR-TOR,2026-01-05 19:30:00,Atlanta Hawks,100,Toronto Raptors,118,Toronto Raptors,0.42000000000000004,0.58
KXNBAGAME-26JAN05PHXHOU-HOU,2026-01-05 20:00:00,Phoenix Suns,97,Houston Rockets,100,Houston Rockets,0.27,0.73
KXNBAGAME-26JAN05CHAOKC-OKC,2026-01-05 20:00:00,Charlotte Hornets,124,Oklahoma City Thunder,97,Charlotte Hornets,0.09999999999999998,0.9
KXNBAGAME-26JAN05DENPHI-PHI,2026-01-05 20:30:00,Denver Nuggets,125,Philadelphia 76ers,124,Denver Nuggets,0.12,0.88
KXNBAGAME-26JAN05GSWLAC-LAC,2026-01-05 22:00:00,Golden State Warriors,102,Los Angeles Clippers,103,Los Angeles Clippers,0.61,0.39
KXNBAGAME-26JAN05UTAPOR-POR,2026-01-05 22:00:00,Utah Jazz,117,Portland Trail Blazers,137,Portland Trail Blazers,0.33999999999999997,0.66
KXNBAGAME-26JAN06CLEIND-IND,2026-01-06 19:00:00,Cleveland Cavaliers,120,Indiana Pacers,116,Cleveland Cavaliers,0.6699999999999999,0.33
KXNBAGAME-26JAN06ORLWAS-WAS,2026-01-06 19:00:00,Orlando Magic,112,Washington Wizards,120,Washington Wizards,0.71,0.29
KXNBAGAME-26JAN06SASMEM-MEM,2026-01-06 20:00:00,San Antonio Spurs,105,Memphis Grizzlies,106,Memphis Grizzlies,0.6699999999999999,0.33
KXNBAGAME-26JAN06MIAMIN-MIN,2026-01-06 20:00:00,Miami Heat,94,Minnesota Timberwolves,122,Minnesota Timberwolves,0.35,0.65
KXNBAGAME-26JAN06LALNOP-NOP,2026-01-06 20:00:00,Los Angeles Lakers,111,New Orleans Pelicans,103,Los Angeles Lakers,0.6699999999999999,0.33
KXNBAGAME-26JAN06DALSAC-SAC,2026-01-06 23:00:00,Dallas Mavericks,100,Sacramento Kings,98,Dallas Mavericks,0.62,0.38
KXNBAGAME-26JAN07DENBOS-BOS,2026-01-07 19:00:00,Denver Nuggets,114,Boston Celtics,110,Denver Nuggets,0.22999999999999998,0.77
KXNBAGAME-26JAN07TORCHA-CHA,2026-01-07 19:00:00,Toronto Raptors,97,Charlotte Hornets,96,Toronto Raptors,0.56,0.44
KXNBAGAME-26JAN07CHIDET-DET,2026-01-07 19:00:00,Chicago Bulls,93,Detroit Pistons,108,Detroit Pistons,0.25,0.75
KXNBAGAME-26JAN07WASPHI-PHI,2026-01-07 19:00:00,Washington Wizards,110,Philadelphia 76ers,131,Philadelphia 76ers,0.13,0.87
KXNBAGAME-26JAN07NOPATL-ATL,2026-01-07 19:30:00,New Orleans Pelicans,100,Atlanta Hawks,117,Atlanta Hawks,0.19999999999999996,0.8
KXNBAGAME-26JAN07ORLBKN-BKN,2026-01-07 19:30:00,Orlando Magic,104,Brooklyn Nets,103,Orlando Magic,0.53,0.47
KXNBAGAME-26JAN07LACNYK-NYK,2026-01-07 19:30:00,Los Angeles Clippers,111,New York Knicks,123,New York Knicks,0.35,0.65
KXNBAGAME-26JAN07PHXMEM-MEM,2026-01-07 20:00:00,Phoenix Suns,117,Memphis Grizzlies,98,Phoenix Suns,0.65,0.35
KXNBAGAME-26JAN07UTAOKC-OKC,2026-01-07 20:00:00,Utah Jazz,125,Oklahoma City Thunder,129,Oklahoma City Thunder,0.09999999999999998,0.9
KXNBAGAME-26JAN07LALSAS-SAS,2026-01-07 21:30:00,Los Angeles Lakers,91,San Antonio Spurs,107,San Antonio Spurs,0.27,0.73
KXNBAGAME-26JAN07MILGSW-GSW,2026-01-07 22:00:00,Milwaukee Bucks,113,Golden State Warriors,120,Golden State Warriors,0.30000000000000004,0.7
KXNBAGAME-26JAN07HOUPOR-POR,2026-01-07 22:00:00,Houston Rockets,102,Portland Trail Blazers,103,Portland Trail Blazers,0.7,0.3
KXNBAGAME-26JAN08INDCHA-CHA,2026-01-08 19:00:00,Indiana Pacers,114,Charlotte Hornets,112,Indiana Pacers,0.36,0.64
KXNBAGAME-26JAN08CLEMIN-MIN,2026-01-08 20:00:00,Cleveland Cavaliers,122,Minnesota Timberwolves,131,Minnesota Timberwolves,0.42000000000000004,0.58
KXNBAGAME-26JAN08DALUTA-UTA,2026-01-08 21:00:00,Dallas Mavericks,114,Utah Jazz,116,Utah Jazz,0.63,0.37
KXNBAGAME-26JAN09TORBOS-BOS,2026-01-09 19:00:00,Toronto Raptors,117,Boston Celtics,125,Boston Celtics,0.22999999999999998,0.77
KXNBAGAME-26JAN09PHIORL-ORL,2026-01-09 19:00:00,Philadelphia 76ers,103,Orlando Magic,91,Philadelphia 76ers,0.5800000000000001,0.42
KXNBAGAME-26JAN09NOPWAS-WAS,2026-01-09 19:00:00,New Orleans Pelicans,128,Washington Wizards,107,New Orleans Pelicans,0.56,0.44
KXNBAGAME-26JAN09LACBKN-BKN,2026-01-09 19:30:00,Los Angeles Clippers,121,Brooklyn Nets,105,Los Angeles Clippers,0.6699999999999999,0.33
KXNBAGAME-26JAN09OKCMEM-MEM,2026-01-09 20:00:00,Oklahoma City Thunder,117,Memphis Grizzlies,116,Oklahoma City Thunder,0.65,0.35
KXNBAGAME-26JAN09ATLDEN-DEN,2026-01-09 21:00:00,Atlanta Hawks,110,Denver Nuggets,87,Atlanta Hawks,0.56,0.44
KXNBAGAME-26JAN09NYKPHX-PHX,2026-01-09 21:00:00,New York Knicks,107,Phoenix Suns,112,Phoenix Suns,0.51,0.49
KXNBAGAME-26JAN09SACGSW-GSW,2026-01-09 22:00:00,Sacramento Kings,103,Golden State Warriors,137,Golden State Warriors,0.14,0.86
KXNBAGAME-26JAN09HOUPOR-POR,2026-01-09 22:00:00,Houston Rockets,105,Portland Trail Blazers,111,Portland Trail Blazers,0.69,0.31
KXNBAGAME-26JAN09MILLAL-LAL,2026-01-09 22:30:00,Milwaukee Bucks,105,Los Angeles Lakers,101,Milwaukee Bucks,0.4,0.6
KXNBAGAME-26JAN10MINCLE-CLE,2026-01-10 13:00:00,Minnesota Timberwolves,134,Cleveland Cavaliers,146,Cleveland Cavaliers,0.43000000000000005,0.57
KXNBAGAME-26JAN10MIAIND-IND,2026-01-10 19:00:00,Miami Heat,99,Indiana Pacers,123,Indiana Pacers,0.6799999999999999,0.32
KXNBAGAME-26JAN10LACDET-DET,2026-01-10 19:30:00,Los Angeles Clippers,98,Detroit Pistons,92,Los Angeles Clippers,0.48,0.52
KXNBAGAME-26JAN10SASBOS-BOS,2026-01-10 20:00:00,San Antonio Spurs,100,Boston Celtics,95,San Antonio Spurs,0.5,0.5
KXNBAGAME-26JAN10DALCHI-CHI,2026-01-10 20:00:00,Dallas Mavericks,107,Chicago Bulls,125,Chicago Bulls,0.38,0.62
KXNBAGAME-26JAN10CHAUTA-UTA,2026-01-10 21:30:00,Charlotte Hornets,150,Utah Jazz,95,Charlotte Hornets,0.65,0.35
KXNBAGAME-26JAN11NOPORL-ORL,2026-01-11 15:00:00,New Orleans Pelicans,118,Orlando Magic,128,Orlando Magic,0.29000000000000004,0.71
KXNBAGAME-26JAN11BKNMEM-MEM,2026-01-11 15:30:00,Brooklyn Nets,98,Memphis Grizzlies,103,Memphis Grizzlies,0.29000000000000004,0.71
KXNBAGAME-26JAN11NYKPOR-POR,2026-01-11 18:00:00,New York Knicks,123,Portland Trail Blazers,114,New York Knicks,0.6599999999999999,0.34
KXNBAGAME-26JAN11PHITOR-TOR,2026-01-11 18:00:00,Philadelphia 76ers,115,Toronto Raptors,116,Toronto Raptors,0.52,0.48
KXNBAGAME-26JAN11SASMIN-MIN,2026-01-11 19:00:00,San Antonio Spurs,103,Minnesota Timberwolves,104,Minnesota Timberwolves,0.43000000000000005,0.57
KXNBAGAME-26JAN11MIAOKC-OKC,2026-01-11 19:00:00,Miami Heat,112,Oklahoma City Thunder,124,Oklahoma City Thunder,0.14,0.86
KXNBAGAME-26JAN11MILDEN-DEN,2026-01-11 20:00:00,Milwaukee Bucks,104,Denver Nuggets,108,Denver Nuggets,0.6599999999999999,0.34
KXNBAGAME-26JAN11WASPHX-PHX,2026-01-11 20:00:00,Washington Wizards,93,Phoenix Suns,112,Phoenix Suns,0.12,0.88
KXNBAGAME-26JAN11ATLGSW-GSW,2026-01-11 20:30:00,Atlanta Hawks,124,Golden State Warriors,111,Atlanta Hawks,0.29000000000000004,0.71
KXNBAGAME-26JAN11HOUSAC-SAC,2026-01-11 21:00:00,Houston Rockets,98,Sacramento Kings,111,Sacramento Kings,0.85,0.15
KXNBAGAME-26JAN12UTACLE-CLE,2026-01-12 19:00:00,Utah Jazz,123,Cleveland Cavaliers,112,Utah Jazz,0.17000000000000004,0.83
KXNBAGAME-26JAN12BOSIND-IND,2026-01-12 19:30:00,Boston Celtics,96,Indiana Pacers,98,Indiana Pacers,0.65,0.35
KXNBAGAME-26JAN12PHITOR-TOR,2026-01-12 19:30:00,Philadelphia 76ers,115,Toronto Raptors,102,Philadelphia 76ers,0.5700000000000001,0.43
KXNBAGAME-26JAN12BKNDAL-DAL,2026-01-12 20:30:00,Brooklyn Nets,105,Dallas Mavericks,113,Dallas Mavericks,0.42000000000000004,0.58
KXNBAGAME-26JAN12LALSAC-SAC,2026-01-12 22:00:00,Los Angeles Lakers,112,Sacramento Kings,124,Sacramento Kings,0.75,0.25
KXNBAGAME-26JAN12CHALAC-LAC,2026-01-12 22:30:00,Charlotte Hornets,109,Los Angeles Clippers,117,Los Angeles Clippers,0.36,0.64
KXNBAGAME-26JAN13PHXMIA-MIA,2026-01-13 19:30:00,Phoenix Suns,121,Miami Heat,127,Miami Heat,0.47,0.53
KXNBAGAME-26JAN13CHIHOU-HOU,2026-01-13 20:00:00,Chicago Bulls,113,Houston Rockets,119,Houston Rockets,0.17000000000000004,0.83
KXNBAGAME-26JAN13MINMIL-MIL,2026-01-13 20:00:00,Minnesota Timberwolves,139,Milwaukee Bucks,106,Minnesota Timberwolves,0.45999999999999996,0.54
KXNBAGAME-26JAN13DENNOP-NOP,2026-01-13 20:00:00,Denver Nuggets,122,New Orleans Pelicans,116,Denver Nuggets,0.56,0.44
KXNBAGAME-26JAN13SASOKC-OKC,2026-01-13 20:00:00,San Antonio Spurs,98,Oklahoma City Thunder,119,Oklahoma City Thunder,0.28,0.72
KXNBAGAME-26JAN13ATLLAL-LAL,2026-01-13 22:30:00,Atlanta Hawks,116,Los Angeles Lakers,141,Los Angeles Lakers,0.45999999999999996,0.54
KXNBAGAME-26JAN13PORGSW-GSW,2026-01-13 23:00:00,Portland Trail Blazers,97,Golden State Warriors,119,Golden State Warriors,0.18999999999999995,0.81
KXNBAGAME-26JAN14TORIND-IND,2026-01-14 19:00:00,Toronto Raptors,115,Indiana Pacers,101,Toronto Raptors,0.47,0.53
KXNBAGAME-26JAN14CLEPHI-PHI,2026-01-14 19:00:00,Cleveland Cavaliers,133,Philadelphia 76ers,107,Cleveland Cavaliers,0.49,0.51
KXNBAGAME-26JAN14UTACHI-CHI,2026-01-14 20:00:00,Utah Jazz,126,Chicago Bulls,128,Chicago Bulls,0.31999999999999995,0.68
KXNBAGAME-26JAN14BKNNOP-NOP,2026-01-14 20:00:00,Brooklyn Nets,113,New Orleans Pelicans,116,New Orleans Pelicans,0.51,0.49
KXNBAGAME-26JAN14DENDAL-DAL,2026-01-14 21:30:00,Denver Nuggets,118,Dallas Mavericks,109,Denver Nuggets,0.47,0.53
KXNBAGAME-26JAN14NYKSAC-SAC,2026-01-14 22:00:00,New York Knicks,101,Sacramento Kings,112,Sacramento Kings,0.79,0.21
KXNBAGAME-26JAN14WASLAC-LAC,2026-01-14 22:30:00,Washington Wizards,105,Los Angeles Clippers,119,Los Angeles Clippers,0.18000000000000005,0.82
KXNBAGAME-26JAN15MEMORL-ORL,2026-01-15 14:00:00,Memphis Grizzlies,111,Orlando Magic,118,Orlando Magic,0.32999999999999996,0.67
KXNBAGAME-26JAN15PHXDET-DET,2026-01-15 19:00:00,Phoenix Suns,105,Detroit Pistons,108,Detroit Pistons,0.28,0.72
KXNBAGAME-26JAN15OKCHOU-HOU,2026-01-15 19:30:00,Oklahoma City Thunder,111,Houston Rockets,91,Oklahoma City Thunder,0.61,0.39
KXNBAGAME-26JAN15BOSMIA-MIA,2026-01-15 19:30:00,Boston Celtics,119,Miami Heat,114,Boston Celtics,0.5800000000000001,0.42
KXNBAGAME-26JAN15MILSAS-SAS,2026-01-15 20:00:00,Milwaukee Bucks,101,San Antonio Spurs,119,San Antonio Spurs,0.31000000000000005,0.69
KXNBAGAME-26JAN15UTADAL-DAL,2026-01-15 20:30:00,Utah Jazz,122,Dallas Mavericks,144,Dallas Mavericks,0.43999999999999995,0.56
KXNBAGAME-26JAN15NYKGSW-GSW,2026-01-15 22:00:00,New York Knicks,113,Golden State Warriors,126,Golden State Warriors,0.29000000000000004,0.71
KXNBAGAME-26JAN15ATLPOR-POR,2026-01-15 22:00:00,Atlanta Hawks,101,Portland Trail Blazers,117,Portland Trail Blazers,0.5900000000000001,0.41
KXNBAGAME-26JAN15CHALAL-LAL,2026-01-15 22:30:00,Charlotte Hornets,135,Los Angeles Lakers,117,Charlotte Hornets,0.39,0.61
KXNBAGAME-26JAN16NOPIND-IND,2026-01-16 19:00:00,New Orleans Pelicans,119,Indiana Pacers,127,Indiana Pacers,0.36,0.64
KXNBAGAME-26JAN16CLEPHI-PHI,2026-01-16 19:00:00,Cleveland Cavaliers,117,Philadelphia 76ers,115,Cleveland Cavaliers,0.43000000000000005,0.57
KXNBAGAME-26JAN16CHIBKN-BKN,2026-01-16 19:30:00,Chicago Bulls,109,Brooklyn Nets,112,Brooklyn Nets,0.48,0.52
KXNBAGAME-26JAN16LACTOR-TOR,2026-01-16 19:30:00,Los Angeles Clippers,121,Toronto Raptors,117,Los Angeles Clippers,0.43000000000000005,0.57
KXNBAGAME-26JAN16MINHOU-HOU,2026-01-16 21:30:00,Minnesota Timberwolves,105,Houston Rockets,110,Houston Rockets,0.39,0.61
KXNBAGAME-26JAN16WASSAC-SAC,2026-01-16 22:00:00,Washington Wizards,115,Sacramento Kings,128,Sacramento Kings,0.29000000000000004,0.71
KXNBAGAME-26JAN17UTADAL-DAL,2026-01-17 17:00:00,Utah Jazz,120,Dallas Mavericks,138,Dallas Mavericks,0.42000000000000004,0.58
KXNBAGAME-26JAN17BOSATL-ATL,2026-01-17 19:30:00,Boston Celtics,132,Atlanta Hawks,106,Boston Celtics,0.5900000000000001,0.41
KXNBAGAME-26JAN17INDDET-DET,2026-01-17 19:30:00,Indiana Pacers,78,Detroit Pistons,121,Detroit Pistons,0.13,0.87
KXNBAGAME-26JAN17PHXNYK-NYK,2026-01-17 19:30:00,Phoenix Suns,106,New York Knicks,99,Phoenix Suns,0.49,0.51
KXNBAGAME-26JAN17OKCMIA-MIA,2026-01-17 20:00:00,Oklahoma City Thunder,120,Miami Heat,122,Miami Heat,0.8,0.2
KXNBAGAME-26JAN17MINSAS-SAS,2026-01-17 20:00:00,Minnesota Timberwolves,123,San Antonio Spurs,126,San Antonio Spurs,0.35,0.65
KXNBAGAME-26JAN17CHAGSW-GSW,2026-01-17 20:30:00,Charlotte Hornets,116,Golden State Warriors,136,Golden State Warriors,0.28,0.72
KXNBAGAME-26JAN17WASDEN-DEN,2026-01-17 21:00:00,Washington Wizards,115,Denver Nuggets,121,Denver Nuggets,0.18999999999999995,0.81
KXNBAGAME-26JAN17LALPOR-POR,2026-01-17 22:00:00,Los Angeles Lakers,116,Portland Trail Blazers,132,Portland Trail Blazers,0.42000000000000004,0.58
KXNBAGAME-26JAN18ORLMEM-MEM,2026-01-18 12:00:00,Orlando Magic,109,Memphis Grizzlies,126,Memphis Grizzlies,0.5700000000000001,0.43
KXNBAGAME-26JAN18BKNCHI-CHI,2026-01-18 19:00:00,Brooklyn Nets,102,Chicago Bulls,124,Chicago Bulls,0.29000000000000004,0.71
KXNBAGAME-26JAN18NOPHOU-HOU,2026-01-18 19:00:00,New Orleans Pelicans,110,Houston Rockets,119,Houston Rockets,0.13,0.87
KXNBAGAME-26JAN18CHADEN-DEN,2026-01-18 20:00:00,Charlotte Hornets,110,Denver Nuggets,87,Charlotte Hornets,0.56,0.44
KXNBAGAME-26JAN18PORSAC-SAC,2026-01-18 21:00:00,Portland Trail Blazers,117,Sacramento Kings,110,Portland Trail Blazers,0.51,0.49
KXNBAGAME-26JAN18TORLAL-LAL,2026-01-18 21:30:00,Toronto Raptors,93,Los Angeles Lakers,110,Los Angeles Lakers,0.43999999999999995,0.56
KXNBAGAME-26JAN19MILATL-ATL,2026-01-19 13:00:00,Milwaukee Bucks,112,Atlanta Hawks,110,Milwaukee Bucks,0.48,0.52
KXNBAGAME-26JAN19OKCCLE-CLE,2026-01-19 14:30:00,Oklahoma City Thunder,136,Cleveland Cavaliers,104,Oklahoma City Thunder,0.6599999999999999,0.34
KXNBAGAME-26JAN19LACWAS-WAS,2026-01-19 15:00:00,Los Angeles Clippers,110,Washington Wizards,106,Los Angeles Clippers,0.71,0.29
KXNBAGAME-26JAN19DALNYK-NYK,2026-01-19 17:00:00,Dallas Mavericks,114,New York Knicks,97,Dallas Mavericks,0.17000000000000004,0.83
KXNBAGAME-26JAN19UTASAS-SAS,2026-01-19 17:00:00,Utah Jazz,110,San Antonio Spurs,123,San Antonio Spurs,0.10999999999999999,0.89
KXNBAGAME-26JAN19INDPHI-PHI,2026-01-19 19:00:00,Indiana Pacers,104,Philadelphia 76ers,113,Philadelphia 76ers,0.30000000000000004,0.7
KXNBAGAME-26JAN19PHXBKN-BKN,2026-01-19 19:30:00,Phoenix Suns,126,Brooklyn Nets,117,Phoenix Suns,0.78,0.22
